return,volatility,sharpe
0.1300260298323268,0.15262783557078397,0.5570807547283498
0.06611865323148779,0.09516139160947551,0.2219245943581277
0.06715539730926036,0.09865700781172164,0.22456992970577436
0.08116316883545394,0.10836255800349767,0.33372383876621553
0.07891941093078891,0.11570962184540877,0.2931425268687351
0.10937178837761903,0.13225474268087822,0.48672574663688106
0.04227998504438206,0.0643988930730669,-0.04223698305701953
0.0965642993261741,0.11358210032556654,0.45398261854968824
0.11419253003077827,0.1413669874503927,0.48945323995857754
0.05264582079616305,0.08671599515784811,0.08817082456639576
0.06790481483785624,0.09886805091227348,0.23167054095341566
0.08549379193654064,0.11056099448805881,0.36625748641320505
0.05223249388549666,0.08280662853731635,0.08734196782613095
0.06488692762252174,0.09591979992152042,0.20732870209063
0.08593356943972248,0.10859716819956748,0.3769303575623578
0.05246596012586958,0.09056028906369032,0.0824418760481079
0.0812379558004916,0.10639268499633336,0.3406057080121672
0.06474406146216694,0.1000919012049314,0.19725933091971454
0.10875354729907373,0.12421060030818004,0.513269778431907
0.0712588062435613,0.08702993862383789,0.30172153007090485
0.09566383476661096,0.11752107467332325,0.4311042500882731
0.10411639357331079,0.13047634528557447,0.45308131097573534
0.07296144841012675,0.10336345049256127,0.2705158184724014
0.05777698554371895,0.0844420763401452,0.1513106510106568
0.08382207070191733,0.10365806939597266,0.3745204876777847
0.10039864839440026,0.11955530988816356,0.46337254653283233
0.06514992291192832,0.10167781506376027,0.19817423200225814
0.060535321209877375,0.09142368879319249,0.1699266504660459
0.061410843812321834,0.08859064011545481,0.1852435402987785
0.10295175249869094,0.1153581262722994,0.502363850483299
0.08562052535214666,0.1253103144284311,0.3241594719271605
0.04100040693603157,0.0769894857567685,-0.05194986074597605
0.0651777137214251,0.09234344232685791,0.2185072725576362
0.09837596970447064,0.11487959179551602,0.46462534267600014
0.10579689428523817,0.12138270426958006,0.5008694990862433
0.06302918616219894,0.09908387190473883,0.18195883765556264
0.11667608144237909,0.13569750425982305,0.5282048614920677
0.06284149433675651,0.09243363327697329,0.1930195071235084
0.08985981306461283,0.10683831772765669,0.4198850563986389
0.11044838479523904,0.11945648679110492,0.5478847281829865
0.07855143157936073,0.10258426583132578,0.3270621601418651
0.09547508166868961,0.12557833776510202,0.40194099210888373
0.04238788539968932,0.08176845585399432,-0.0319452602232683
0.0673608034847088,0.09817600853353232,0.22776240161639283
0.06217187203072498,0.08758581420230171,0.1960576856779818
0.04235091156306928,0.08191855360649872,-0.032338076300221265
0.028068882389138995,0.08183762267575566,-0.2068867234565556
0.07721112358951296,0.09531462636509537,0.33794523272987215
0.08655252854181855,0.10798551026921674,0.38479726065306996
0.08184589031994952,0.0987125844537593,0.3732643666847718
0.05006633961134034,0.10025713620417873,0.050533456302028074
0.0896648096157797,0.11048503627407287,0.404261166235966
0.07295279429902443,0.11514772466182426,0.24275594138849554
0.0723622764312094,0.08824198262058366,0.31008229437522605
0.09530594507963716,0.12019196125381537,0.41854666946821495
0.10759717644254865,0.12209806764064549,0.5126795014216142
0.09246550305106513,0.11523151917999819,0.41191423482772377
0.08081477389756478,0.10361944202452421,0.3456375869027387
0.06587660374184029,0.08996811058680187,0.23204448338056843
0.03446769239230653,0.09044646871957726,-0.11644796924408544
0.06652276004882016,0.10561702371508193,0.20378116416990782
0.07325271409153013,0.09955962344021355,0.28377682754591915
0.08170221672342678,0.10971835890013983,0.3345129939177391
0.11079084090107452,0.1382189290744538,0.4759900929751471
0.0874959808458729,0.10428446613130313,0.40750058395434274
0.10217704815904705,0.12555462035828033,0.45539581096966153
0.049983038222810146,0.08455811719168498,0.05893033558817408
0.06129425909869368,0.09146223643966819,0.17815286103835837
0.08351261628145487,0.10998842110068033,0.35015155137286225
0.052009237438010766,0.07608301992562413,0.09212617276315703
0.06550742762771292,0.09371533789501935,0.21882680133624977
0.10903567535761038,0.12780212093241322,0.5010533071784854
0.05031215096614576,0.08730134836269679,0.06084844124143682
0.10436499041589921,0.12730724961081008,0.46631272451006067
0.05379311466885905,0.08140863355872283,0.10801206560623912
0.09341606204816891,0.12624108476063933,0.38352064337825253
0.08743828188363137,0.11472021324302017,0.36992854775933226
0.09403610317324125,0.11083438597212177,0.4424268041289581
0.097961325462223,0.11678016323431441,0.4535130282011883
0.07475643286382623,0.0994565107350166,0.29919039632414535
0.05041009181618436,0.09384446958276539,0.05764955399330138
0.08883378638564432,0.12709962599658334,0.34487738293441283
0.09007089552298553,0.11206257254769741,0.40219401088442724
0.06120829872659704,0.09551359132745907,0.16969625475633582
0.10199030290619174,0.11949651052972307,0.4769202268213196
0.10178914457746249,0.12537753491179396,0.45294513580455215
0.06038749146960554,0.09294811137978924,0.16554926443563459
0.08637948022331504,0.10969845537433381,0.377211147432406
0.07342527268246146,0.09317390688657645,0.30507760844529624
0.09724922362087622,0.12273786339816274,0.4256976793817835
0.0886227089252983,0.11041199782953404,0.3950902961890768
0.04647551190043696,0.09860711240632068,0.014963544357297092
0.05710881400866669,0.08924989417177233,0.13567314696599866
0.049116957194644886,0.0980029214502929,0.04200851498833134
0.09402833112577727,0.11793935733873162,0.4157079725724114
0.06027876434689428,0.08772917058382235,0.17415831296724646
0.08624753147291514,0.10659980836089694,0.38693813907498176
0.041710551563231904,0.07379383466418445,-0.04457619598896675
0.1118452548602899,0.13230236219221583,0.5052461177010097
0.13633785528144512,0.1543154450019127,0.5918905607945661
0.07817283703100213,0.1033289435751099,0.32104109345595666
0.06920876304700718,0.09864300326283917,0.24541794396204397
0.10074878929097966,0.12462843829601947,0.4473199700903276
0.12066443142587559,0.14072863230688595,0.5376619539716316
0.07767347058447532,0.08792118113833387,0.3716222889802558
0.10318785139596597,0.12621312063996581,0.4610285452171966
0.12014755490186127,0.1413593561102361,0.5316065166797947
0.08184343285518211,0.0977399870645359,0.37695352702323437
0.07880649085819252,0.10875934958637029,0.31083756005128915
0.05853040300949924,0.09782420040520264,0.1383134536592609
0.04243724360023025,0.08249856085357084,-0.031064255827667885
0.03963062653578575,0.09485132771231083,-0.05660831106655507
0.03709295439672315,0.07261140069957989,-0.1088953735514786
0.06421310447086177,0.08594954366512148,0.22353934240442624
0.09236304379162844,0.1099744569741654,0.4306731316959783
0.06488326661596033,0.0871661248095857,0.22810772716345148
0.09816489457854989,0.11413793329150163,0.4657951396646534
0.03462355945692226,0.0709120006068267,-0.14632841344598582
0.05739961937790958,0.08302563769257706,0.14934687311673814
0.05278112701088268,0.08057337539279577,0.09657193797516404
0.08771693759660527,0.11349080675783943,0.37639117050028886
0.08857283764503361,0.11582625224896659,0.3761913797519282
0.04046960606955781,0.09115226615337534,-0.04970138562237413
0.06281582088429892,0.09232213711431968,0.19297452854929187
0.051109099891499,0.07563954166079623,0.08076595597174711
0.11192420685518253,0.13214419367918973,0.5064483348973801
0.06955303626195784,0.10009581169824062,0.24529534098767303
0.04060834828637458,0.07685565858942765,-0.05714155332512549
0.08468538491564381,0.09501110972283065,0.4176920470818123
0.059992554883670016,0.07767426010756555,0.1930183160149565
0.06347087176829334,0.10204828686711369,0.18100129198980028
0.07571325234641857,0.103976136439331,0.2953875129255205
0.04502944606568269,0.07992294521895,0.00036843068785844874
0.10037665355720413,0.1093857876319075,0.5062509011093039
0.08256494646239335,0.11167100747002529,0.33638942921220194
0.09689704702940943,0.11282410724093221,0.4599818983595853
0.05167133186429673,0.07131626457142876,0.09354572767359232
0.05070959992943523,0.0788927782041814,0.07237164236577256
0.07115472873925564,0.08730001954062944,0.29959590933520047
0.04613613225587372,0.08460522460645152,0.013428629983060028
0.09788597741968645,0.11794460871301071,0.4483967346771357
0.04698981100537964,0.09141686696022146,0.02176634434699535
0.050436217204547884,0.09669267221863441,0.05622160480016426
0.08464087854261898,0.11931253133868298,0.33224404928677254
0.07073587798854579,0.09738726326077499,0.2642632837893035
0.04333470371847152,0.08594222573894306,-0.019376927548827503
0.07203327987592567,0.10417862675859534,0.25948969301129005
0.11651872741354699,0.1300354611720136,0.5499940306201594
0.10557307634764773,0.12142443296060323,0.49885410103007005
0.04873238354050895,0.0861826514363492,0.04330782910833889
0.08766337831341975,0.10425941946144314,0.4092040655299963
0.08742519925339376,0.10768603668512675,0.3939712200333341
0.07995653627608566,0.10267066325049327,0.34047248911599604
0.03954929123503191,0.08111663240987643,-0.06719594493797588
0.076822287487682,0.09160184160722226,0.3473979008427817
0.14417323560933817,0.17300716804402974,0.5732319459971678
0.10411480981201124,0.1312837991849696,0.4502825952555094
0.046691721909360384,0.08236266576278191,0.0205399120304438
0.05904096979625775,0.10003646321759105,0.14035851873048527
0.06776951889410252,0.09471341850050272,0.24040436143672358
0.05766191712579927,0.08047049771809629,0.15734856232847486
0.1197983872074469,0.14152069253127336,0.5285332192033889
0.09192100302593838,0.11067936563787971,0.4239363205193489
0.09420412480119499,0.1159333461148077,0.4244173609245144
0.11280091659384175,0.12960466375343777,0.5231363951750027
0.0839889301303468,0.11321994749311205,0.34436449577684863
0.047838941465207896,0.09247049548000513,0.03070105172975699
0.08498259701265924,0.11309714054164083,0.3535243846234839
0.053850605578994654,0.09216752734299291,0.0960273735678939
0.046600121244775125,0.09671117562972832,0.016545360289088047
0.08540181636199023,0.09893531710505346,0.40836596621093335
0.11779482658645475,0.13869681760090335,0.5248485714785472
0.09721391094002113,0.11741132580427979,0.4447093206924495
0.068317281094643,0.09500417252566357,0.2454342843557137
0.13249437367143888,0.15411934060029392,0.5677053465882271
0.060242314356150094,0.08873278759598895,0.17177770212235624
0.11707774574109676,0.14270688802542306,0.505075450375291
0.0673834454676335,0.10569421405113284,0.21177550416151275
0.12688869917459994,0.1531258121823306,0.5347805050470074
0.06530773348687836,0.08134944230691891,0.2496358046347806
0.11305667430237049,0.1353145090268072,0.5029517883325265
0.06831217970815343,0.0959839174934396,0.24287589334689105
0.09003095923993545,0.1119072144697616,0.4023954974958585
0.08862487847601598,0.10886225690625122,0.4007346505188145
0.06281359818981364,0.09501778321147135,0.18747646585447839
0.08944924767605936,0.11558160443617063,0.3845702600590411
0.10652960308477727,0.12317161851611558,0.4995436759380314
0.07139751133044885,0.09381097711961149,0.28139043149280196
0.07276289360540242,0.12615225192499938,0.2200744987248277
0.06439744406383599,0.08875762303979542,0.218543978528345
0.048410644367564,0.07297266730600312,0.04673865562926226
0.12106813849136942,0.13564096196387426,0.560805065004102
0.03730393982186834,0.06079609838846024,-0.12658806045343948
0.06676144082912999,0.0885255473992357,0.24582102532492078
0.06899830140048588,0.1119226889713318,0.21441855642543464
0.055775635160282604,0.0900531955621753,0.11965855395817464
0.04879242193156189,0.09370075593745922,0.04047376025539383
0.10310508016767725,0.12022777563748453,0.4832916508650875
0.04944123426198089,0.07404513815245259,0.05998009285682971
0.09640696213219964,0.11510607452360158,0.4466051191908126
0.08780910180366668,0.10406813788861176,0.41135646963806494
0.08493466993938995,0.11213220979356713,0.35613915049840517
0.1017998681914227,0.12814392774009414,0.44325056358991993
0.07033250255317765,0.08608754858400589,0.29426441999864483
0.07812176215172209,0.09924985522675535,0.3337210122478171
0.07397094935854154,0.09387586193625391,0.30860914361792136
0.07891197990919789,0.10194827683206986,0.33263906917287106
0.0975964294387117,0.12195843498883992,0.4312652047685317
0.041558715439203434,0.071672010751785,-0.04801434374032626
0.06169244881465293,0.09195406814059293,0.18153029172272248
0.055997334630318155,0.0887744881267611,0.12387944850343785
0.07362659366086036,0.10398060000273596,0.27530706362636037
0.05508791310776303,0.07432131440696006,0.13573378227038346
0.038666613358375755,0.07791147023500554,-0.08128952800557805
0.08309116256180754,0.10803023628594415,0.35259723454630265
0.06888464956038884,0.09046385491329706,0.264024229160702
0.0924815353396331,0.11114961359361748,0.4271857886365124
0.06383814751356438,0.09281152835509407,0.20297206443460566
0.09856615120773324,0.1188966790668909,0.45052689131541757
0.07909353752845802,0.10011275594300699,0.34055138336084834
0.1057207455667892,0.1231108159016227,0.4932202351360491
0.1023949704800158,0.12619662797678297,0.4548058961652688
0.0357164542337223,0.0853020405150582,-0.1088314618293204
0.04585487184744117,0.0883762246420479,0.009673097610852674
0.11982009735279843,0.13633762025049814,0.5487854138522347
0.06192963669299279,0.10215114201792262,0.1657312523243495
0.058591956861128905,0.08862882858940224,0.15335819143111365
0.06383555818931458,0.09028327207408819,0.2086273321358774
0.05849939209954867,0.08582030393121189,0.15729834877267423
0.0480232355238174,0.08798612072260781,0.03436036841934077
0.057390473401469966,0.09477243816727747,0.13073920689473287
0.05615898377589908,0.0934510208181353,0.11940997196398247
0.13760000872482794,0.14744153604875818,0.6280456051014389
0.08175865216679673,0.11040722750389537,0.3329370096310028
0.07888472002639238,0.10492293381616237,0.32294865187207306
0.09540476307255552,0.1264960382502378,0.39846910440660194
0.07617322702304057,0.10626370996972649,0.2933572245117502
0.05555853736336592,0.0847601913426012,0.12456953194794299
0.06448170599567776,0.08894017115213912,0.2190428210707261
0.060946031210575506,0.08822053950851413,0.18075191218975215
0.05928217204865019,0.09287156117003591,0.1537841279797307
0.07888679645567107,0.09476784186049732,0.35757695638520515
0.07190584122260879,0.09846623254577609,0.2732494229440585
0.06366284399860361,0.10007920793421868,0.18648073245014654
0.06974347192195816,0.10395469605996063,0.23802168502023452
0.048417304206996165,0.07731899520793702,0.044197473050521095
0.10449108950377389,0.12694609722069455,0.46863267801253644
0.10459262080805867,0.12161106326093618,0.49002631183474715
0.10135393421771818,0.12155621859737571,0.4636038770206925
0.11263273156023676,0.14068422553418225,0.48074140013518385
0.09475478517628336,0.11554554910151008,0.43060754449807803
0.04746986538112557,0.07812872112380047,0.031612771149957704
0.1024065171424581,0.1306813440258835,0.4392862467888901
0.09526271630680916,0.11488036408776833,0.4375222580980729
0.0883990337611184,0.11348093805057052,0.3824345701282315
0.08702351972727045,0.11261676111956616,0.3731551086134836
0.09993578279765683,0.119206520908622,0.46084545022304585
0.11210025288625511,0.14796372084205506,0.453491251128253
0.09996387694861027,0.12088949812198978,0.4546621319673785
0.05868796336266462,0.07975214735448055,0.17163128287724558
0.08760570178957217,0.11620867031241804,0.3666310067487222
0.09988149283134187,0.1334805477402073,0.41115723422230427
0.05303525670980351,0.07808991489201508,0.10289749605842047
0.08751022260283554,0.11189494546303408,0.37991191136403335
0.04509100933082602,0.07960262673440609,0.001143295574022635
0.07952452373246585,0.1150471612049792,0.3000901836330721
0.10483953550699643,0.12564527208202553,0.476257757378496
0.09141175821342593,0.11276988705560151,0.41156162717927064
0.10196124455350875,0.11937632178069137,0.47715697471524876
0.08978870347024201,0.10672085995047073,0.41968087111581087
0.11663012890537186,0.12927311788969892,0.5540991822173702
0.10160030862365634,0.12011448037161722,0.4712196934836082
0.09909069866230029,0.11625337577262708,0.46528282127559895
0.11602932104755194,0.14656398047243707,0.48463013094073115
0.11815060073191663,0.14309321152125853,0.5112094414139909
0.0941803507666942,0.12422127579350989,0.39590923899739644
0.03713920983293095,0.08149500975002875,-0.09645731918040873
0.05249029792678844,0.08231979194921152,0.09099024365136517
0.11017664109745037,0.12731088414397845,0.5119486957905405
0.10965156054688596,0.13820211872269786,0.46780440954461144
0.110192990228289,0.12549618895290662,0.5194818326535251
0.053505053550361024,0.08075162851512376,0.10532361646140842
0.06483421670631657,0.08597439369386047,0.23069911695966938
0.11289566521972384,0.12788476995905354,0.5309128306792344
0.07835345709631893,0.10208626769160906,0.3267183515521981
0.10315667185540152,0.1292029496363718,0.4501187629158421
0.07556051139749556,0.0951853916730861,0.3210630419261764
0.07688387584269167,0.09178156704426686,0.34738866277270974
0.08403266329941116,0.10877525746618755,0.3588377008580682
0.10126319537390704,0.11808072688822237,0.47648076749363966
0.09232938453986178,0.11169072966228646,0.42375392015943686
0.0656100040869822,0.09425043901359408,0.21867276484526027
0.04064870944315811,0.06548388323013084,-0.06644826699647745
0.09475060928181613,0.11948857221089157,0.416362907023516
0.08834750683143036,0.11149895463816696,0.3887705223075892
0.08085015057216188,0.09964434591964741,0.3597810818194464
0.08355419706664204,0.10548756732181865,0.36548569699234723
0.08573332633899014,0.10484401524141494,0.3885136051418591
0.09440989451780527,0.11155639237431636,0.44291405867639827
0.09059052804519356,0.11319133352432281,0.4027740165760744
0.07337198773556154,0.10286874484975127,0.27580765933327267
0.06586555586403033,0.09077933890306554,0.2298491718067107
0.058506000714979564,0.08276666884191516,0.16318163946861397
0.07180623290093403,0.08966434528873886,0.29896201009009865
0.0647010436137836,0.09068005314649902,0.2172588450290759
0.044918461840819573,0.08150104670180286,-0.0010004553619876535
0.08219342374771459,0.1066988610100736,0.34858313758572457
0.12039380092927965,0.14277161591221493,0.5280727576525894
0.07020816131057991,0.08567605968426167,0.2942264315548413
0.045202125817270705,0.07695775983995876,0.0026264514155693646
0.06945398202983044,0.09759089484010611,0.2505764709904145
0.07211208519878046,0.10316306324329981,0.2628080666317489
0.05405477428730651,0.08114508034936559,0.11158747084015064
0.05054614272422983,0.06953604519985314,0.07975924872186356
0.09857433334698588,0.11418683598964705,0.4691813454910275
0.07081076731792045,0.09109885982179254,0.2833270072579551
0.042384101674407294,0.0866500030608703,-0.030189246776541664
0.055116071317649264,0.08549244479054131,0.11832707957333423
0.06438649501022026,0.08532043026487404,0.2272198458216352
0.06854599387500127,0.10011112440570503,0.23519857573050543
0.08022726458261199,0.1064171232456967,0.3310300401682444
0.0804870390181792,0.10326022255562273,0.34366611014288256
0.09863594741366005,0.12654175927171427,0.42385966278919307
0.04949404810817312,0.07724469328827036,0.05817937669066449
0.05828188838069762,0.08372348287367602,0.1586399409677886
0.09157983849559773,0.1160874891523134,0.4012477040870642
0.06398284579291216,0.09770623323851954,0.19428490039700352
0.0712014246523013,0.09551310480383653,0.27432282414139314
0.09239399218008146,0.11115441667740332,0.4263797480727208
0.06526686777701825,0.0853694490324919,0.23740188096217665
0.055079178441395885,0.08382554819722365,0.12023993469964225
0.08296266235017426,0.10480898826671936,0.3622080794594291
0.06749523952597056,0.09239070149107442,0.24347947534681025
0.09403734542576266,0.10852199732031588,0.45186548936270465
0.09393750496037097,0.11158926761155687,0.4385502836233572
0.104164614254381,0.12653518153102916,0.467574421109694
0.09589364178999245,0.12313294420611962,0.4133227067550544
0.09578011445387527,0.11641201663501148,0.4362102463449886
0.05894839025474286,0.09117421017559406,0.15298613750400916
0.040983510856921423,0.07233485282258478,-0.055526333245327686
0.04698757183541988,0.08143007469946104,0.024408326318691623
0.040970961652419924,0.07334251254598811,-0.054934555794686445
0.07011345474860683,0.1085699032471324,0.23131138554523992
0.06907629007235247,0.09577132077261848,0.2513935265601559
0.07847310819938585,0.10183649769700032,0.3286946129960225
0.08384997067282327,0.10599530283977766,0.36652539906932313
0.05117203707634379,0.08364555462600563,0.07378798674884854
0.05237225671845362,0.06753018115978944,0.10916980514252496
